"Year","Country","GearCode","Tonnage","MainSpecies","Divcode","Code","Effort","Catches","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","DateCreated"
1967,21,10,5,1,35,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,35,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,35,188,0,0,0,0,0,0,0,0,0,0,7,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,35,199,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,35,479,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,35,1,0,0,0,0,150,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,35,101,0,0,0,0,192,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,35,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,35,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,35,1,0,0,248,124,76,170,0,0,0,0,365,421,21,0,30/7/1996 0:00:00
1967,21,10,7,1,35,101,0,0,127,133,13,94,0,0,0,0,13,3,2,0,30/7/1996 0:00:00
1967,21,10,7,1,35,102,0,0,4,3,5,4,0,0,0,0,12,9,0,0,30/7/1996 0:00:00
1967,21,10,7,1,35,103,0,0,0,0,0,0,0,0,0,0,3,19,1,0,30/7/1996 0:00:00
1967,21,10,7,1,35,106,0,0,2,1,1,4,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,35,112,0,0,2,0,0,1,0,0,0,0,3,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,35,114,0,0,6,9,1,8,0,0,0,0,0,2,0,0,30/7/1996 0:00:00
1967,21,10,7,1,35,120,0,0,3,8,11,2,0,0,0,0,86,76,3,0,30/7/1996 0:00:00
1967,21,10,7,1,35,188,0,0,3,2,1,2,0,0,0,0,3,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,35,199,0,0,4,2,4,4,0,0,0,0,14,9,0,0,30/7/1996 0:00:00
1967,21,10,7,1,35,479,0,0,16,7,3,21,0,0,0,0,4,4,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,1,0,0,269,0,0,336,0,102,370,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,101,0,0,334,0,0,244,0,90,328,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,102,0,0,46,0,0,17,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,114,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,120,0,0,1,0,0,1,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,36,199,0,0,0,0,0,1,0,0,29,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,1,0,0,0,0,0,0,0,0,0,0,610,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,101,0,0,0,0,0,0,0,0,0,0,592,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,102,0,0,0,0,0,0,0,0,0,0,16,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,106,0,0,0,0,0,0,0,0,0,0,8,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,112,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,114,0,0,0,0,0,0,0,0,0,0,17,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,120,0,0,0,0,0,0,0,0,0,0,28,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,199,0,0,0,0,0,0,0,0,0,0,9,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,37,479,0,0,0,0,0,0,0,0,0,0,23,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,37,1,0,0,414,0,0,108,0,0,0,0,0,0,41,124,30/7/1996 0:00:00
1967,21,10,6,1,37,101,0,0,384,0,0,334,0,0,0,0,0,0,54,72,30/7/1996 0:00:00
1967,21,10,6,1,37,102,0,0,124,0,0,3,0,0,0,0,0,0,0,8,30/7/1996 0:00:00
1967,21,10,6,1,37,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,37,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,37,114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,37,120,0,0,2,0,0,10,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1967,21,10,6,1,37,199,0,0,1,0,0,0,0,0,0,0,0,0,1,12,30/7/1996 0:00:00
1967,21,10,7,1,37,1,0,0,212,390,103,0,12,0,0,0,0,24,49,0,30/7/1996 0:00:00
1967,21,10,7,1,37,101,0,0,180,424,93,0,5,0,0,0,0,1,2,0,30/7/1996 0:00:00
1967,21,10,7,1,37,102,0,0,8,10,1,0,0,0,0,0,0,2,0,0,30/7/1996 0:00:00
1967,21,10,7,1,37,103,0,0,2,0,0,0,0,0,0,0,0,2,2,0,30/7/1996 0:00:00
1967,21,10,7,1,37,106,0,0,5,5,5,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,37,112,0,0,1,2,1,0,0,0,0,0,0,1,0,0,30/7/1996 0:00:00
1967,21,10,7,1,37,114,0,0,3,8,4,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,37,120,0,0,2,28,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,37,188,0,0,4,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,37,199,0,0,0,2,5,0,0,0,0,0,0,2,0,0,30/7/1996 0:00:00
1967,21,10,7,1,37,479,0,0,12,16,3,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,41,1,0,0,669,524,208,924,0,0,0,0,0,0,0,225,30/7/1996 0:00:00
1967,21,10,6,1,41,101,0,0,1026,897,289,714,0,0,0,0,0,0,0,255,30/7/1996 0:00:00
1967,21,10,6,1,41,102,0,0,0,0,0,9,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,41,103,0,0,0,0,0,4,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1967,21,10,6,1,41,112,0,0,7,0,3,7,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,41,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,41,120,0,0,1,2,1,1,0,0,0,0,0,0,0,3,30/7/1996 0:00:00
1967,21,10,6,1,41,188,0,0,0,0,1,3,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1967,21,10,6,1,41,199,0,0,32,12,0,1,0,0,0,0,0,0,0,7,30/7/1996 0:00:00
1967,21,10,7,1,41,1,0,0,289,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,41,101,0,0,404,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,41,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,42,1,0,0,0,445,0,0,0,0,0,0,0,28,0,283,30/7/1996 0:00:00
1967,21,10,6,1,42,101,0,0,0,644,0,0,0,0,0,0,0,18,0,258,30/7/1996 0:00:00
1967,21,10,6,1,42,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1967,21,10,6,1,42,112,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30/7/1996 0:00:00
1967,21,10,6,1,42,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,42,188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30/7/1996 0:00:00
1967,21,10,6,1,42,199,0,0,0,10,0,0,0,0,0,0,0,1,0,29,30/7/1996 0:00:00
1967,21,10,6,1,43,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,43,101,0,0,0,35,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,43,199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,44,1,0,0,179,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,44,101,0,0,223,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,44,102,0,0,31,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,44,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,45,1,0,0,0,0,0,0,0,0,0,0,205,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,45,101,0,0,0,0,0,0,0,0,0,0,124,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,45,102,0,0,0,0,0,0,0,0,0,0,9,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,45,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1967,21,10,5,1,45,459,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,45,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,45,101,0,0,167,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,45,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,45,114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,45,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,6,1,45,199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,21,10,7,1,45,1,0,0,147,0,0,0,0,0,0,0,0,0,40,0,30/7/1996 0:00:00
1967,21,10,7,1,45,101,0,0,181,0,0,0,0,0,0,0,0,0,11,0,30/7/1996 0:00:00
1967,21,10,7,1,45,103,0,0,1,0,0,0,0,0,0,0,0,0,2,0,30/7/1996 0:00:00
1967,21,10,6,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,30/7/1996 0:00:00
1967,21,10,6,1,54,101,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30/7/1996 0:00:00
1967,21,10,6,1,54,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30/7/1996 0:00:00
1967,21,10,6,1,54,199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30/7/1996 0:00:00
1967,22,10,4,3,34,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,34,103,0,0,0,0,24,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,36,2,0,0,1,0,0,0,3,0,0,0,0,0,2,0,30/7/1996 0:00:00
1967,22,10,4,3,36,103,0,0,23,0,0,0,35,0,0,0,0,0,38,0,30/7/1996 0:00:00
1967,22,10,4,3,37,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,37,103,0,0,0,0,29,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,41,2,0,0,0,0,0,0,0,28,50,44,23,29,26,13,30/7/1996 0:00:00
1967,22,10,4,3,41,103,0,0,0,0,0,0,0,1494,3014,2660,1355,1115,877,658,30/7/1996 0:00:00
1967,22,10,4,3,41,120,0,0,0,0,0,0,0,0,1,1,1,1,1,1,30/7/1996 0:00:00
1967,22,10,4,3,42,2,0,0,0,0,0,0,0,0,1,16,20,38,15,8,30/7/1996 0:00:00
1967,22,10,4,3,42,103,0,0,0,0,0,0,0,23,15,740,981,1585,548,516,30/7/1996 0:00:00
1967,22,10,4,3,42,120,0,0,0,0,0,0,0,0,0,0,1,2,1,1,30/7/1996 0:00:00
1967,22,10,4,3,44,2,0,0,0,9,0,8,11,9,0,0,1,0,1,0,30/7/1996 0:00:00
1967,22,10,4,3,44,103,0,0,0,164,2,275,182,239,0,0,22,0,7,0,30/7/1996 0:00:00
1967,22,10,4,3,44,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,44,199,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30/7/1996 0:00:00
1967,22,10,3,3,46,2,0,0,0,0,0,0,0,4,11,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,46,101,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,46,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,46,103,0,0,0,0,0,0,0,87,144,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,46,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,46,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,46,188,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,46,2,0,0,31,9,14,8,0,5,0,1,4,0,0,2,30/7/1996 0:00:00
1967,22,10,4,3,46,101,0,0,2,1,0,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1967,22,10,4,3,46,102,0,0,1,2,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,46,103,0,0,1051,237,291,189,0,155,0,22,89,2,5,63,30/7/1996 0:00:00
1967,22,10,4,3,46,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,46,106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,46,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,46,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,2,47,2,0,0,6,28,8,30,83,21,46,99,122,170,103,20,30/7/1996 0:00:00
1967,22,10,3,2,47,101,0,0,2,13,3,23,57,7,55,163,165,171,62,11,30/7/1996 0:00:00
1967,22,10,3,2,47,102,0,0,22,142,24,160,333,64,126,327,476,490,260,55,30/7/1996 0:00:00
1967,22,10,3,2,47,103,0,0,0,1,0,0,9,0,3,0,6,12,25,0,30/7/1996 0:00:00
1967,22,10,3,2,47,105,0,0,0,1,0,0,0,0,7,20,30,25,13,2,30/7/1996 0:00:00
1967,22,10,3,2,47,106,0,0,0,2,4,7,38,20,120,74,10,7,4,0,30/7/1996 0:00:00
1967,22,10,3,2,47,112,0,0,1,3,1,3,7,1,5,6,19,28,10,3,30/7/1996 0:00:00
1967,22,10,3,2,47,114,0,0,1,0,0,0,5,0,7,6,10,11,9,3,30/7/1996 0:00:00
1967,22,10,3,2,47,116,0,0,0,0,1,3,4,1,1,2,2,3,1,0,30/7/1996 0:00:00
1967,22,10,3,2,47,120,0,0,0,0,0,1,0,0,0,0,0,0,2,0,30/7/1996 0:00:00
1967,22,10,3,2,47,122,0,0,0,0,0,2,0,1,2,2,0,1,1,0,30/7/1996 0:00:00
1967,22,10,3,2,47,144,0,0,0,2,0,4,9,1,6,11,1,3,6,0,30/7/1996 0:00:00
1967,22,10,3,2,47,188,0,0,0,0,0,4,19,3,2,2,1,0,1,0,30/7/1996 0:00:00
1967,22,10,3,3,47,2,0,0,1,13,0,22,26,16,31,26,32,24,7,9,30/7/1996 0:00:00
1967,22,10,3,3,47,101,0,0,0,5,0,21,11,0,15,21,30,25,5,4,30/7/1996 0:00:00
1967,22,10,3,3,47,102,0,0,1,56,0,111,66,1,82,41,106,70,23,24,30/7/1996 0:00:00
1967,22,10,3,3,47,103,0,0,0,2,0,24,171,262,118,86,0,0,1,0,30/7/1996 0:00:00
1967,22,10,3,3,47,104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30/7/1996 0:00:00
1967,22,10,3,3,47,105,0,0,0,1,0,0,0,0,2,2,13,3,1,1,30/7/1996 0:00:00
1967,22,10,3,3,47,106,0,0,0,1,0,5,4,0,1,6,4,1,1,0,30/7/1996 0:00:00
1967,22,10,3,3,47,112,0,0,0,1,0,4,2,0,0,3,11,4,2,2,30/7/1996 0:00:00
1967,22,10,3,3,47,114,0,0,0,1,0,1,3,0,1,1,11,1,1,1,30/7/1996 0:00:00
1967,22,10,3,3,47,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,47,144,0,0,0,1,0,4,4,0,0,1,0,0,1,0,30/7/1996 0:00:00
1967,22,10,3,3,47,188,0,0,0,0,0,0,2,0,1,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,2,47,2,0,0,6,1,23,103,45,15,13,45,56,66,37,10,30/7/1996 0:00:00
1967,22,10,4,2,47,101,0,0,4,0,33,157,57,8,14,94,72,65,18,4,30/7/1996 0:00:00
1967,22,10,4,2,47,102,0,0,39,3,150,580,201,46,30,158,197,199,86,26,30/7/1996 0:00:00
1967,22,10,4,2,47,103,0,0,0,0,0,0,2,0,2,0,0,6,11,0,30/7/1996 0:00:00
1967,22,10,4,2,47,105,0,0,0,0,0,1,0,0,1,9,12,11,6,0,30/7/1996 0:00:00
1967,22,10,4,2,47,106,0,0,1,0,1,34,63,8,67,15,4,3,5,0,30/7/1996 0:00:00
1967,22,10,4,2,47,112,0,0,2,0,1,8,1,2,1,2,7,7,5,1,30/7/1996 0:00:00
1967,22,10,4,2,47,114,0,0,0,0,0,0,3,0,2,2,2,2,3,1,30/7/1996 0:00:00
1967,22,10,4,2,47,116,0,0,0,0,1,1,1,1,1,1,2,3,0,0,30/7/1996 0:00:00
1967,22,10,4,2,47,120,0,0,0,0,0,1,1,0,0,0,0,0,1,0,30/7/1996 0:00:00
1967,22,10,4,2,47,122,0,0,0,0,0,2,5,0,0,0,0,1,1,0,30/7/1996 0:00:00
1967,22,10,4,2,47,144,0,0,1,0,1,19,6,1,4,2,0,2,4,0,30/7/1996 0:00:00
1967,22,10,4,2,47,188,0,0,0,0,1,4,6,2,1,1,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,47,2,0,0,25,28,19,14,23,21,5,12,4,1,5,12,30/7/1996 0:00:00
1967,22,10,4,3,47,101,0,0,2,10,2,5,10,0,8,3,4,0,3,3,30/7/1996 0:00:00
1967,22,10,4,3,47,102,0,0,27,39,17,22,39,0,11,44,17,2,12,9,30/7/1996 0:00:00
1967,22,10,4,3,47,103,0,0,475,246,221,374,206,530,30,33,18,10,28,277,30/7/1996 0:00:00
1967,22,10,4,3,47,105,0,0,0,0,0,0,0,0,0,2,0,0,1,1,30/7/1996 0:00:00
1967,22,10,4,3,47,106,0,0,1,1,2,1,4,0,3,0,0,2,0,1,30/7/1996 0:00:00
1967,22,10,4,3,47,112,0,0,1,1,1,1,1,0,0,1,0,0,1,1,30/7/1996 0:00:00
1967,22,10,4,3,47,114,0,0,0,1,0,0,1,0,0,1,0,0,0,1,30/7/1996 0:00:00
1967,22,10,4,3,47,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,47,144,0,0,1,1,1,1,1,0,1,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,47,188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,4,3,47,199,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30/7/1996 0:00:00
1967,22,10,2,4,51,2,0,0,157,115,166,219,401,450,474,530,340,392,233,5,30/7/1996 0:00:00
1967,22,10,2,4,51,101,0,0,162,81,105,127,272,340,118,99,64,103,130,175,30/7/1996 0:00:00
1967,22,10,2,4,51,102,0,0,22,25,29,142,407,342,195,269,246,138,60,30,30/7/1996 0:00:00
1967,22,10,2,4,51,103,0,0,12,2,17,21,7,25,1,19,29,8,7,3,30/7/1996 0:00:00
1967,22,10,2,4,51,104,0,0,0,0,0,0,0,830,4633,4098,1479,1332,441,11,30/7/1996 0:00:00
1967,22,10,2,4,51,105,0,0,0,0,0,0,2,14,14,85,84,70,33,18,30/7/1996 0:00:00
1967,22,10,2,4,51,106,0,0,5,2,2,2,3,12,5,8,11,17,12,16,30/7/1996 0:00:00
1967,22,10,2,4,51,112,0,0,14,9,65,122,210,112,20,30,26,40,9,3,30/7/1996 0:00:00
1967,22,10,2,4,51,114,0,0,8,2,10,35,79,74,62,76,46,63,11,5,30/7/1996 0:00:00
1967,22,10,2,4,51,116,0,0,94,80,129,99,61,38,39,22,17,58,71,63,30/7/1996 0:00:00
1967,22,10,2,4,51,120,0,0,0,0,0,0,1,2,0,1,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,4,51,122,0,0,40,20,32,75,142,52,32,14,11,55,170,85,30/7/1996 0:00:00
1967,22,10,2,4,51,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,4,51,132,0,0,7,3,2,2,6,12,11,8,9,11,13,14,30/7/1996 0:00:00
1967,22,10,2,4,51,144,0,0,0,1,0,2,8,6,0,1,0,1,0,0,30/7/1996 0:00:00
1967,22,10,2,4,51,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,4,51,188,0,0,1,1,2,9,17,11,3,1,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,4,51,199,0,0,137,106,205,334,403,512,188,160,266,142,175,121,30/7/1996 0:00:00
1967,22,10,2,4,51,202,0,0,5,0,0,1,8,1,0,84,101,0,0,2,30/7/1996 0:00:00
1967,22,10,2,4,51,204,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30/7/1996 0:00:00
1967,22,10,2,4,51,302,0,0,0,0,0,0,0,0,0,62,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,4,51,469,0,0,0,0,0,0,0,0,0,0,1,1,2,1,30/7/1996 0:00:00
1967,22,10,2,4,51,479,0,0,9,3,10,7,2,2,1,0,1,5,1,1,30/7/1996 0:00:00
1967,22,10,2,4,51,509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30/7/1996 0:00:00
1967,22,10,2,4,51,639,0,0,28,4,42,2,0,0,0,0,0,2,4,0,30/7/1996 0:00:00
1967,22,10,2,72,51,2,0,0,262,253,391,120,2,0,0,0,0,0,26,128,30/7/1996 0:00:00
1967,22,10,2,72,51,101,0,0,37,14,10,15,0,0,0,0,0,0,0,14,30/7/1996 0:00:00
1967,22,10,2,72,51,102,0,0,5,0,2,12,0,0,0,0,0,0,1,1,30/7/1996 0:00:00
1967,22,10,2,72,51,103,0,0,4,0,0,13,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,72,51,105,0,0,2,0,0,0,0,0,0,0,0,0,0,3,30/7/1996 0:00:00
1967,22,10,2,72,51,106,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,72,51,112,0,0,14,8,9,12,0,0,0,0,0,0,1,15,30/7/1996 0:00:00
1967,22,10,2,72,51,114,0,0,3,0,1,3,0,0,0,0,0,0,1,1,30/7/1996 0:00:00
1967,22,10,2,72,51,116,0,0,9,0,0,0,0,0,0,0,0,0,0,4,30/7/1996 0:00:00
1967,22,10,2,72,51,122,0,0,14,0,1,0,0,0,0,0,0,0,0,5,30/7/1996 0:00:00
1967,22,10,2,72,51,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,2,72,51,199,0,0,41,27,33,19,0,0,0,0,0,0,12,11,30/7/1996 0:00:00
1967,22,10,2,72,51,639,0,0,366,646,1244,243,3,0,0,0,0,0,22,190,30/7/1996 0:00:00
1967,22,10,3,2,51,2,0,0,3,4,2,6,37,52,56,54,21,64,59,32,30/7/1996 0:00:00
1967,22,10,3,2,51,101,0,0,14,4,1,7,70,269,188,152,31,138,83,55,30/7/1996 0:00:00
1967,22,10,3,2,51,102,0,0,13,2,0,11,68,96,101,92,60,140,134,29,30/7/1996 0:00:00
1967,22,10,3,2,51,103,0,0,0,0,0,1,6,0,2,2,0,0,16,8,30/7/1996 0:00:00
1967,22,10,3,2,51,105,0,0,0,0,0,0,0,0,4,4,2,5,4,1,30/7/1996 0:00:00
1967,22,10,3,2,51,106,0,0,4,0,0,7,20,20,14,10,7,49,16,58,30/7/1996 0:00:00
1967,22,10,3,2,51,112,0,0,1,0,0,1,8,4,4,7,1,4,4,2,30/7/1996 0:00:00
1967,22,10,3,2,51,114,0,0,1,4,0,3,8,3,3,3,0,2,5,1,30/7/1996 0:00:00
1967,22,10,3,2,51,116,0,0,1,1,0,1,3,2,4,6,2,2,2,1,30/7/1996 0:00:00
1967,22,10,3,2,51,122,0,0,0,0,0,0,0,0,0,2,0,1,0,1,30/7/1996 0:00:00
1967,22,10,3,2,51,144,0,0,1,0,0,0,3,2,2,3,0,4,10,4,30/7/1996 0:00:00
1967,22,10,3,2,51,188,0,0,0,0,0,0,3,3,2,1,0,1,0,0,30/7/1996 0:00:00
1967,22,10,3,3,51,2,0,0,14,34,27,38,33,16,16,10,6,4,22,11,30/7/1996 0:00:00
1967,22,10,3,3,51,101,0,0,17,22,38,51,44,9,4,2,2,3,19,16,30/7/1996 0:00:00
1967,22,10,3,3,51,102,0,0,28,53,45,123,92,4,2,4,3,6,46,11,30/7/1996 0:00:00
1967,22,10,3,3,51,103,0,0,9,41,53,73,164,233,267,180,85,39,37,13,30/7/1996 0:00:00
1967,22,10,3,3,51,104,0,0,0,1,0,0,0,0,0,0,4,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,51,105,0,0,3,3,4,4,1,1,1,1,0,0,8,4,30/7/1996 0:00:00
1967,22,10,3,3,51,106,0,0,8,18,9,12,9,3,1,1,0,2,4,16,30/7/1996 0:00:00
1967,22,10,3,3,51,112,0,0,4,7,8,16,12,2,1,0,0,0,3,2,30/7/1996 0:00:00
1967,22,10,3,3,51,114,0,0,19,50,40,36,11,1,0,0,0,0,4,2,30/7/1996 0:00:00
1967,22,10,3,3,51,120,0,0,0,1,1,1,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,51,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,51,144,0,0,1,4,3,8,5,2,2,1,0,1,4,2,30/7/1996 0:00:00
1967,22,10,3,3,51,188,0,0,0,0,0,1,2,1,0,0,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,51,199,0,0,8,0,0,0,0,1,0,2,0,0,0,0,30/7/1996 0:00:00
1967,22,10,3,3,51,479,0,0,0,1,1,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
